19,37,4112536.658,4326045.53,4299114.461,4310701.041,4337135.227,4320208.073,4331297.77,4341614.537,4323693.616,4362211.266,4334779.633,4382127.081,4362663.982,4307712.38,4362755.998,4339306.791,4325592.814,4334510.948,4332111.186,4345644.812,4343970.132,4323240.901,4359675.322,4324595.367,4369815.42,4352163.184,4348316.94,4360716.936,4326317.896,4335732.912,4355332.194,4379050.086,4349807.589,4349855.437,4327403.678,4295536.902,4321157.672,4324415.017,4335188.181,4334102.399,4329939.622,4347864.224,4338449.207,4354198.565,4354290.58,4344514.863,4333333.151,4354018.214,4338084.826,4343697.766,4345917.178,4339262.624,4318849.925,4342884.35,4335007.831,4331069.572,4361305.835,4373525.481,4346097.528,4332836.267,4326634.429,4347183.31,4353745.849,4355965.26,4331249.922,4323148.885,4335324.364,4320749.123,4290649.043,4299519.328,4354699.128,4333557.668,4320388.423,4340392.573,4347864.224,4327856.394,4345508.629,4334510.948,4368048.724,4340528.756,4332203.201,4329667.257,4316858.712,4336502.161,4334463.1,4312195.371,4314731.316,4339623.324,4347319.493,4350124.122,4335640.897,4338449.207,4339306.791,4324779.398,4329122.526,4341662.385,4354743.296,4352479.717,4325636.982,4330977.556,4362119.251,4344603.198,4356826.525,4328761.825,4340260.071,4328942.175,4305584.984,4289066.378,4311923.005,4336093.613,4348044.574,4330977.556,4334330.598,4322063.103,4338537.542,4357411.743,4336502.161,4311786.823,4344106.315,4340168.055,4352704.234,4330572.688,4331566.455,4321790.738,4310837.224,4310023.807,4327900.561,4316947.047,4316358.148,4326814.779,4283950.321,4282592.174,4313052.955,4298161.181,4324142.652,4328397.444,4313236.985,4347680.193,4279242.813,4312648.087,4316722.529,4315633.067,4301241.857,4303593.771,4314775.483,4312151.204,4326770.612,4301378.04,4313778.036,4314322.767,4349086.189,4305813.182,4335777.08,4323193.053,4322696.169,4323826.119,4301558.39,4299430.994,4319074.443,4289066.378,4300424.76,4295536.902,4301013.659,4322788.185,4291778.992,4305632.832,4297800.481,4316902.879,4311830.99,4303866.136,4301378.04,4318757.91,4295536.902,4333425.166,4291101.759,4314683.468,4328761.825,4307984.746,4308481.629,4289923.962,4344919.731,4312872.604,4315452.717,4303188.903,4301194.009,4313281.153,4283361.423,4282908.707,4365560.627,4304635.385,4308301.279,4283317.255,4302600.004,4290376.677,4309839.777,4296442.333,4329214.541,4298297.364,4301830.755,4329803.44,4320208.073,4295176.201,4306490.416,4313958.386,4276482.351,4314775.483,4306718.614,4295132.034,4330392.338,4312195.371,4323873.967,4308890.178,4294226.602,4351482.27,4315725.082,4309162.543,4325953.515,4300064.06,4366826.759,4297439.78,4279286.98,4306538.264,4295264.536,4291282.109,4308481.629,4294631.47,4313733.869,4292640.256,4299250.643,4321157.672,4317580.113,4322604.154,:
19,42,1478.942371,1482.303604,1549.528257,1610.030445,1334.409367,1512.554698,1562.973188,1492.387302,1468.858673,1519.277163,1492.387302,1374.744159,1425.162649,1663.810168,1536.083327,1431.885114,1435.246347,1549.528257,1401.63402,1569.695653,1529.360861,1404.995253,1404.995253,1247.017318,1542.805792,1505.832233,1401.63402,1425.162649,1445.330045,1515.915931,1475.581139,1549.528257,1462.136208,1448.691277,1277.268412,1509.193465,1455.413743,1458.774975,1452.05251,1505.832233,1431.885114,1452.05251,1512.554698,1489.026069,1428.523881,1445.330045,1472.219906,1499.109767,1620.114143,1435.246347,1438.607579,1408.356485,1465.497441,1478.942371,1492.387302,1489.026069,1697.422494,1573.056886,1435.246347,1539.444559,1468.858673,1368.021694,1388.189089,1495.748535,1415.078951,1515.915931,1529.360861,1512.554698,1280.629644,1401.63402,1532.722094,1653.72647,1428.523881,1398.272787,1462.136208,1381.466624,1489.026069,1529.360861,1394.911555,1337.7706,1371.382926,1441.968812,1499.109767,1351.21553,1549.528257,1458.774975,1431.885114,1438.607579,1364.660461,1361.299228,1455.413743,1404.995253,1290.713342,1499.109767,1425.162649,1499.109767,1391.550322,1351.21553,1331.048134,1455.413743,1455.413743,1415.078951,1304.158273,1371.382926,1425.162649,1294.074575,1283.990877,1354.576763,1482.303604,1408.356485,1381.466624,1391.550322,1519.277163,1384.827857,1438.607579,1448.691277,1468.858673,1347.854298,1378.105392,1401.63402,1368.021694,1297.435808,1502.471,1445.330045,1378.105392,1361.299228,1368.021694,1441.968812,1492.387302,1384.827857,1314.241971,1280.629644,1347.854298,1364.660461,1445.330045,1337.7706,1310.880738,1361.299228,1364.660461,1337.7706,1156.264036,1478.942371,1408.356485,1404.995253,1277.268412,1247.017318,1327.686902,1273.907179,1331.048134,1253.739783,1290.713342,1341.131832,1351.21553,1404.995253,1253.739783,1253.739783,1253.739783,1210.043758,1220.127456,1263.823481,1119.290477,1394.911555,1354.576763,1233.572387,1203.321293,1166.347734,1210.043758,1361.299228,1277.268412,1428.523881,1260.462248,1263.823481,1179.792664,1149.54157,1250.37855,1354.576763,1341.131832,1347.854298,1203.321293,1273.907179,1290.713342,1226.849922,1331.048134,1139.457872,1243.656085,1304.158273,1283.990877,1283.990877,1290.713342,1324.325669,1331.048134,1357.937996,1267.184714,1193.237595,1193.237595,1283.990877,1243.656085,1257.101016,1183.153897,1206.682526,1331.048134,1183.153897,1310.880738,1179.792664,1283.990877,1169.708966,1223.488689,1129.374174,1300.79704,1243.656085,1206.682526,1294.074575,1310.880738,1270.545946,1250.37855,1186.51513,1267.184714,1226.849922,1223.488689,1129.374174,1233.572387,1065.510754,1213.404991,1230.211154,1236.93362,1220.127456,1001.647333,1119.290477,1294.074575,1166.347734,1247.017318,1199.96006,:
19,49,5.828191051,20.39866868,0,11.6563821,8.742286577,11.6563821,5.828191051,11.6563821,8.742286577,20.39866868,14.57047763,14.57047763,2.914095526,11.6563821,14.57047763,8.742286577,0,5.828191051,11.6563821,20.39866868,17.48457315,5.828191051,17.48457315,2.914095526,8.742286577,14.57047763,2.914095526,8.742286577,14.57047763,8.742286577,8.742286577,5.828191051,11.6563821,2.914095526,8.742286577,8.742286577,2.914095526,0,2.914095526,2.914095526,2.914095526,20.39866868,20.39866868,17.48457315,8.742286577,8.742286577,5.828191051,8.742286577,11.6563821,14.57047763,5.828191051,17.48457315,8.742286577,2.914095526,0,5.828191051,5.828191051,8.742286577,8.742286577,2.914095526,2.914095526,2.914095526,11.6563821,14.57047763,23.31276421,14.57047763,2.914095526,5.828191051,14.57047763,8.742286577,20.39866868,0,8.742286577,0,8.742286577,17.48457315,8.742286577,17.48457315,8.742286577,2.914095526,5.828191051,23.31276421,11.6563821,5.828191051,14.57047763,2.914095526,17.48457315,11.6563821,5.828191051,17.48457315,8.742286577,20.39866868,2.914095526,2.914095526,2.914095526,5.828191051,8.742286577,5.828191051,0,5.828191051,8.742286577,8.742286577,5.828191051,17.48457315,5.828191051,0,0,26.22685973,5.828191051,2.914095526,5.828191051,14.57047763,8.742286577,8.742286577,5.828191051,8.742286577,2.914095526,14.57047763,11.6563821,8.742286577,2.914095526,0,11.6563821,2.914095526,5.828191051,0,5.828191051,11.6563821,2.914095526,2.914095526,2.914095526,11.6563821,0,0,5.828191051,14.57047763,8.742286577,14.57047763,8.742286577,8.742286577,11.6563821,8.742286577,11.6563821,20.39866868,0,2.914095526,23.31276421,2.914095526,5.828191051,17.48457315,14.57047763,11.6563821,8.742286577,2.914095526,5.828191051,5.828191051,5.828191051,0,5.828191051,11.6563821,2.914095526,5.828191051,0,2.914095526,14.57047763,0,17.48457315,2.914095526,8.742286577,8.742286577,11.6563821,0,8.742286577,5.828191051,2.914095526,5.828191051,14.57047763,2.914095526,5.828191051,8.742286577,5.828191051,11.6563821,0,8.742286577,5.828191051,5.828191051,5.828191051,0,8.742286577,8.742286577,5.828191051,2.914095526,8.742286577,17.48457315,11.6563821,14.57047763,14.57047763,14.57047763,20.39866868,5.828191051,8.742286577,8.742286577,11.6563821,8.742286577,2.914095526,8.742286577,0,0,2.914095526,2.914095526,5.828191051,5.828191051,5.828191051,2.914095526,2.914095526,11.6563821,17.48457315,2.914095526,2.914095526,23.31276421,8.742286577,5.828191051,5.828191051,5.828191051,5.828191051,2.914095526,5.828191051,2.914095526,8.742286577,5.828191051,5.828191051,2.914095526,:
19,51,1237.135874,1078.314377,1239.922216,1134.041218,1184.195375,1150.75927,1131.254876,1164.69098,1161.904638,1044.878272,1142.400244,1072.741692,1061.596324,1064.382666,983.5787465,1005.869483,1061.596324,972.4333783,941.7836157,1014.228509,1017.014851,1003.083141,888.8431166,986.3650886,925.0655633,908.347511,972.4333783,860.979696,883.2704324,997.5104568,997.5104568,1150.75927,1022.587535,1120.109507,1120.109507,1225.990506,1214.845137,1348.589556,1262.212952,1173.050006,1153.545612,1259.42661,1225.990506,1156.331954,1256.640268,1329.085162,1259.42661,1298.435399,1365.307609,1312.367109,1301.221741,1242.708558,1348.589556,1323.512478,1370.880293,1354.16224,1334.657846,1426.607134,1368.093951,1426.607134,1468.402265,1312.367109,1412.675423,1331.871504,1451.684212,1276.144663,1340.23053,1273.358321,1404.316397,1538.060816,1292.862715,1331.871504,1292.862715,1398.743713,1529.70179,1228.776848,1287.290031,1253.853926,1448.89787,1409.889081,1356.948582,1362.521266,1387.598345,1421.03445,1421.03445,1443.325186,1440.538844,1362.521266,1368.093951,1465.615923,1298.435399,1370.880293,1384.812003,1437.752502,1543.6335,1362.521266,1390.384687,1669.018893,1460.043238,1563.137895,1482.333975,1312.367109,1423.820792,1510.197396,1543.6335,1560.351553,1348.589556,1429.393476,1423.820792,1415.461766,1535.274474,1426.607134,1292.862715,1365.307609,1309.580767,1376.452977,1345.803214,1390.384687,1501.838369,1365.307609,1401.530055,1354.16224,1242.708558,1409.889081,1306.794425,1348.589556,1329.085162,1295.649057,1365.307609,1161.904638,1173.050006,1206.486111,1170.263664,1159.118296,1150.75927,1256.640268,1217.631479,1195.340743,1295.649057,1200.913427,1108.964139,1220.417821,1161.904638,1276.144663,1195.340743,1181.409033,1217.631479,1354.16224,1306.794425,1134.041218,1203.699769,1262.212952,1178.622691,1184.195375,1117.323165,1200.913427,1128.468534,1161.904638,1145.186586,991.9377727,1108.964139,1139.613902,1044.878272,1150.75927,1097.818771,989.1514307,1072.741692,1097.818771,1089.459745,1086.673403,1078.314377,1030.946562,1100.605113,1061.596324,919.4928792,950.1426418,1134.041218,952.9289839,1014.228509,1050.450956,1081.100719,1064.382666,1033.732904,964.0743521,1106.177797,1100.605113,1125.682192,1081.100719,1083.887061,1030.946562,1145.186586,989.1514307,1075.528034,1134.041218,1011.442167,991.9377727,1078.314377,1030.946562,1033.732904,1067.169008,1017.014851,913.9201951,1047.664614,1005.869483,1050.450956,916.7065371,1053.237298,925.0655633,1136.82756,1011.442167,936.2109315,1056.02364,941.7836157,966.8606942,1019.801193,950.1426418,966.8606942,1019.801193,1025.373877,978.0060624,886.0567745,905.5611689,980.7924045,978.0060624,877.6977483,997.5104568,860.979696,933.4245895,886.0567745,855.4070119,944.5699577,844.2616436,:
19,55,128586.6709,121839.4645,121502.8634,120531.0227,122785.9968,122019.1538,121333.2975,123757.8375,121705.3302,117453.5272,121659.7752,121680.0219,122049.5238,122606.3075,121854.6495,122580.9992,121272.5574,121545.8876,121743.2928,121510.4559,120594.2936,121219.4099,120113.4349,119842.6356,121054.9056,119883.1289,120108.3733,119817.3272,119263.0743,120480.406,119984.3623,121019.4739,118559.5022,118966.9666,118349.4429,117901.485,117567.4148,115881.8786,116190.6405,115454.1675,116651.2525,115876.8169,116587.9816,116367.799,116284.2814,115385.8349,115259.2932,115350.4032,114578.4985,115535.1542,115327.6257,113983.7523,114970.778,114593.6835,115712.3127,113907.8272,113583.8803,115593.3634,114090.0473,114553.1902,113892.6422,115292.194,113664.867,113854.6797,113563.6336,113062.5283,111174.5253,110531.6932,110230.5238,109266.2756,110554.4707,110369.7197,110557.0015,110458.2989,110326.6955,109850.8985,108825.9103,110501.3231,110493.7306,109491.5199,109076.463,110154.5987,109299.1765,109825.5902,109025.8463,108681.6527,109033.4388,108307.0891,109192.8814,109084.0555,109248.5598,110043.242,108509.5559,108992.9454,108112.2148,108327.3358,108418.4458,107046.7332,107383.3343,107056.8565,106920.1914,107206.1758,106274.8285,105621.873,106910.0681,106484.8878,105353.6045,104784.1666,103655.4141,104718.3649,103708.5617,104619.6623,104865.1533,104083.1253,103331.4672,105171.3844,104232.4445,103101.1612,104548.7989,103766.7709,104351.3938,103640.2291,103627.5749,102098.9505,102961.9653,102944.2495,101466.2418,99993.29571,100124.8991,98824.04989,98697.50813,98601.33639,100208.4167,99702.24967,98533.00385,99484.59785,99345.40192,99031.57837,98705.10063,97945.8501,98464.6713,98884.78993,98639.29892,97740.85245,98512.75717,98206.52612,98328.0062,97508.01562,97910.41841,98295.10534,98310.29036,97847.14753,97583.94068,96968.94774,96776.60427,97376.41219,97141.04453,97644.68072,95506.12504,95260.63403,94230.58414,92380.54366,94845.57707,94185.0291,94162.25159,94344.47172,94172.37493,93919.29142,94136.94324,93643.43039,93334.6685,93709.2321,93871.20555,92729.79891,93428.3094,92990.47493,92648.81219,93438.43274,93053.7458,93949.66144,93175.22589,92810.78563,93625.71454,93230.90426,92469.12289,92469.12289,92122.39848,93036.02996,91112.59527,91633.9473,91185.98948,91451.72717,89368.84987,90001.55865,91201.17449,90472.29398,89110.70468,89920.57192,88865.21368,89396.68905,89222.06143,89902.85608,89811.74601,90216.67963,88799.41196,88488.11924,86860.79226,89401.75072,89414.4049,88963.91625,87951.5822,88753.85693,88169.23402,87814.9171,87564.36442,88050.28477,88743.73359,88207.19654,87356.83594,87473.25436,87802.26292,86109.13423,85949.69161,86714.00382,85443.52459,84674.15071,84944.95007,85850.98904,83993.35606,85296.73615,85362.53787,85079.08433,:
19,59,289.872631,268.6624385,230.9554296,254.5223101,252.1656221,181.4649804,245.0955579,285.1592549,266.3057504,223.8853654,205.0318609,230.9554296,273.3758146,266.3057504,219.1719893,221.5286773,273.3758146,221.5286773,285.1592549,183.8216684,271.0191265,238.0254937,275.7325026,242.7388698,268.6624385,205.0318609,252.1656221,259.2356862,205.0318609,221.5286773,226.2420534,263.9490623,238.0254937,209.745237,188.5350445,242.7388698,207.388549,299.2993832,275.7325026,193.2484206,209.745237,240.3821818,280.4458787,228.5987415,273.3758146,216.8153012,230.9554296,247.452246,245.0955579,242.7388698,263.9490623,216.8153012,245.0955579,233.3121176,259.2356862,160.2547879,245.0955579,252.1656221,233.3121176,230.9554296,280.4458787,200.3184848,249.808934,254.5223101,216.8153012,273.3758146,256.8789982,233.3121176,209.745237,235.6688057,233.3121176,266.3057504,240.3821818,249.808934,226.2420534,214.4586132,233.3121176,214.4586132,221.5286773,214.4586132,249.808934,233.3121176,228.5987415,245.0955579,249.808934,256.8789982,235.6688057,285.1592549,221.5286773,242.7388698,179.1082923,252.1656221,261.5923743,238.0254937,256.8789982,183.8216684,254.5223101,306.3694474,216.8153012,233.3121176,235.6688057,271.0191265,202.6751729,221.5286773,202.6751729,228.5987415,242.7388698,247.452246,238.0254937,202.6751729,287.5159429,238.0254937,223.8853654,214.4586132,214.4586132,230.9554296,223.8853654,242.7388698,219.1719893,228.5987415,247.452246,212.1019251,200.3184848,226.2420534,228.5987415,226.2420534,226.2420534,242.7388698,256.8789982,235.6688057,249.808934,287.5159429,197.9617968,261.5923743,263.9490623,212.1019251,228.5987415,259.2356862,207.388549,188.5350445,207.388549,214.4586132,174.3949162,235.6688057,197.9617968,233.3121176,205.0318609,226.2420534,221.5286773,221.5286773,230.9554296,193.2484206,197.9617968,252.1656221,245.0955579,242.7388698,219.1719893,202.6751729,214.4586132,261.5923743,233.3121176,221.5286773,230.9554296,214.4586132,202.6751729,216.8153012,254.5223101,193.2484206,238.0254937,226.2420534,181.4649804,207.388549,226.2420534,230.9554296,197.9617968,167.324852,240.3821818,174.3949162,190.8917326,212.1019251,228.5987415,209.745237,212.1019251,221.5286773,216.8153012,162.6114759,214.4586132,186.1783565,186.1783565,219.1719893,212.1019251,230.9554296,212.1019251,233.3121176,219.1719893,197.9617968,238.0254937,233.3121176,219.1719893,197.9617968,226.2420534,226.2420534,197.9617968,190.8917326,214.4586132,181.4649804,169.6815401,197.9617968,238.0254937,205.0318609,181.4649804,188.5350445,254.5223101,172.0382281,235.6688057,205.0318609,245.0955579,172.0382281,193.2484206,226.2420534,193.2484206,228.5987415,209.745237,259.2356862,190.8917326,223.8853654,238.0254937,186.1783565,200.3184848,172.0382281,238.0254937,195.6051087,:
19,60,821.3889226,637.0431132,807.387975,723.3822898,704.7143597,718.7153072,737.3832373,749.0506936,784.0530624,765.3851324,739.7167286,756.0511674,793.3870275,751.3841848,756.0511674,739.7167286,784.0530624,716.381816,835.3898701,800.3875012,735.049746,637.0431132,723.3822898,711.7148335,728.0492723,707.0478509,840.0568526,716.381816,758.3846586,716.381816,711.7148335,672.0454821,653.377552,749.0506936,788.720045,695.3803947,737.3832373,700.0473772,760.7181499,693.0469034,672.0454821,742.0502198,695.3803947,679.0459559,690.7134121,746.7172023,658.0445345,697.7138859,721.0487985,725.715781,737.3832373,676.7124646,711.7148335,697.7138859,723.3822898,725.715781,695.3803947,632.3761307,812.0549575,702.3808684,770.0521149,742.0502198,630.0426395,728.0492723,690.7134121,676.7124646,725.715781,770.0521149,634.709622,646.3770783,653.377552,672.0454821,723.3822898,730.3827635,672.0454821,564.7048843,702.3808684,665.0450083,658.0445345,618.3751832,639.3766045,749.0506936,702.3808684,662.7115171,760.7181499,655.7110433,695.3803947,655.7110433,732.7162548,725.715781,653.377552,620.7086744,702.3808684,749.0506936,639.3766045,541.3699717,676.7124646,681.3794471,714.0483247,711.7148335,651.0440608,693.0469034,693.0469034,672.0454821,672.0454821,711.7148335,651.0440608,574.0388493,665.0450083,683.7129384,639.3766045,660.3780258,702.3808684,679.0459559,693.0469034,669.7119908,697.7138859,707.0478509,681.3794471,639.3766045,618.3751832,676.7124646,679.0459559,627.7091482,630.0426395,648.7105695,602.0407444,658.0445345,613.7082007,721.0487985,660.3780258,625.3756569,595.0402706,674.3789733,644.043587,641.7100957,639.3766045,625.3756569,625.3756569,578.7058318,632.3761307,623.0421657,548.3704455,604.3742356,667.3784996,683.7129384,709.3813422,660.3780258,571.705358,660.3780258,658.0445345,646.3770783,606.7077269,662.7115171,599.7072531,660.3780258,588.0397968,606.7077269,662.7115171,669.7119908,571.705358,674.3789733,553.037428,616.0416919,562.371393,592.7067793,592.7067793,581.0393231,592.7067793,543.7034629,571.705358,555.3709192,546.0369542,604.3742356,588.0397968,595.0402706,648.7105695,595.0402706,574.0388493,667.3784996,625.3756569,595.0402706,585.7063056,525.0355329,620.7086744,581.0393231,606.7077269,616.0416919,541.3699717,539.0364804,480.699199,546.0369542,602.0407444,534.3694979,536.7029892,581.0393231,634.709622,592.7067793,604.3742356,511.0345853,609.0412181,602.0407444,576.3723405,604.3742356,585.7063056,499.3671291,578.7058318,499.3671291,648.7105695,499.3671291,609.0412181,576.3723405,536.7029892,504.0341116,574.0388493,634.709622,602.0407444,578.7058318,548.3704455,616.0416919,592.7067793,581.0393231,536.7029892,578.7058318,562.371393,564.7048843,529.7025154,492.3666553,506.3676028,553.037428,555.3709192,576.3723405,:
19,61,374.2677022,369.6471133,330.3721075,281.8559239,307.2691629,300.3382795,348.8544631,388.1294689,390.4397634,328.061813,325.7515186,330.3721075,332.6824019,332.6824019,358.095641,321.1309296,291.0971017,360.4059354,371.9574077,332.6824019,385.8191745,332.6824019,293.4073961,328.061813,311.8897518,337.3029908,346.5441687,318.8206352,337.3029908,316.5103407,261.0632737,355.7853465,330.3721075,307.2691629,353.4750521,348.8544631,316.5103407,332.6824019,339.6132853,307.2691629,318.8206352,314.2000463,295.7176906,334.9926964,334.9926964,309.5794574,371.9574077,288.7868072,298.0279851,293.4073961,323.4412241,309.5794574,316.5103407,316.5103407,344.2338742,344.2338742,311.8897518,365.0265243,339.6132853,360.4059354,325.7515186,378.8882911,383.50888,309.5794574,378.8882911,392.7500578,314.2000463,328.061813,316.5103407,365.0265243,284.1662183,321.1309296,325.7515186,346.5441687,392.7500578,360.4059354,360.4059354,341.9235798,261.0632737,242.5809181,298.0279851,344.2338742,325.7515186,272.614746,279.5456294,346.5441687,325.7515186,355.7853465,277.2353349,346.5441687,339.6132853,344.2338742,274.9250405,316.5103407,330.3721075,309.5794574,318.8206352,348.8544631,249.5118014,330.3721075,341.9235798,316.5103407,309.5794574,401.9912357,337.3029908,309.5794574,330.3721075,358.095641,298.0279851,321.1309296,263.3735682,314.2000463,311.8897518,339.6132853,355.7853465,300.3382795,293.4073961,351.1647576,344.2338742,272.614746,323.4412241,307.2691629,318.8206352,309.5794574,325.7515186,309.5794574,334.9926964,304.9588684,316.5103407,346.5441687,263.3735682,281.8559239,318.8206352,307.2691629,328.061813,277.2353349,274.9250405,307.2691629,267.9941571,272.614746,265.6838627,325.7515186,309.5794574,314.2000463,311.8897518,261.0632737,311.8897518,281.8559239,337.3029908,267.9941571,302.648574,277.2353349,358.095641,272.614746,339.6132853,304.9588684,325.7515186,328.061813,265.6838627,369.6471133,267.9941571,348.8544631,304.9588684,277.2353349,385.8191745,341.9235798,355.7853465,314.2000463,251.8220959,291.0971017,307.2691629,288.7868072,300.3382795,300.3382795,323.4412241,332.6824019,258.7529793,295.7176906,307.2691629,270.3044516,251.8220959,284.1662183,233.3397402,272.614746,341.9235798,279.5456294,240.2706236,277.2353349,251.8220959,256.4426848,316.5103407,261.0632737,263.3735682,298.0279851,295.7176906,328.061813,304.9588684,258.7529793,300.3382795,256.4426848,298.0279851,279.5456294,272.614746,295.7176906,251.8220959,307.2691629,295.7176906,314.2000463,293.4073961,286.4765128,279.5456294,265.6838627,291.0971017,323.4412241,267.9941571,256.4426848,323.4412241,267.9941571,332.6824019,270.3044516,286.4765128,286.4765128,224.0985624,272.614746,295.7176906,249.5118014,270.3044516,311.8897518,251.8220959,293.4073961,344.2338742,256.4426848,:
19,67,6.513340984,4.342227323,4.342227323,0,2.171113661,6.513340984,0,2.171113661,0,2.171113661,2.171113661,2.171113661,4.342227323,6.513340984,4.342227323,2.171113661,4.342227323,0,4.342227323,6.513340984,2.171113661,8.684454645,0,0,0,2.171113661,2.171113661,2.171113661,2.171113661,4.342227323,0,4.342227323,0,2.171113661,6.513340984,0,2.171113661,2.171113661,0,4.342227323,2.171113661,6.513340984,6.513340984,0,0,2.171113661,2.171113661,0,4.342227323,4.342227323,2.171113661,0,0,0,2.171113661,2.171113661,4.342227323,13.02668197,4.342227323,2.171113661,2.171113661,0,0,2.171113661,2.171113661,2.171113661,6.513340984,6.513340984,0,0,2.171113661,0,0,0,0,2.171113661,4.342227323,0,2.171113661,2.171113661,2.171113661,0,2.171113661,6.513340984,0,6.513340984,6.513340984,0,8.684454645,0,4.342227323,0,0,2.171113661,2.171113661,2.171113661,2.171113661,4.342227323,6.513340984,2.171113661,0,10.85556831,8.684454645,4.342227323,0,2.171113661,2.171113661,2.171113661,6.513340984,2.171113661,0,4.342227323,0,0,4.342227323,2.171113661,4.342227323,2.171113661,2.171113661,6.513340984,2.171113661,2.171113661,0,0,2.171113661,2.171113661,6.513340984,0,0,2.171113661,6.513340984,0,0,0,2.171113661,4.342227323,0,4.342227323,6.513340984,0,0,0,0,0,2.171113661,2.171113661,0,2.171113661,2.171113661,0,0,2.171113661,4.342227323,6.513340984,0,0,0,6.513340984,4.342227323,0,2.171113661,2.171113661,4.342227323,2.171113661,0,2.171113661,0,0,2.171113661,4.342227323,2.171113661,0,2.171113661,2.171113661,0,0,0,2.171113661,0,2.171113661,2.171113661,2.171113661,4.342227323,8.684454645,0,6.513340984,0,0,0,2.171113661,2.171113661,2.171113661,6.513340984,2.171113661,0,2.171113661,2.171113661,2.171113661,6.513340984,4.342227323,2.171113661,4.342227323,6.513340984,0,0,4.342227323,0,0,2.171113661,6.513340984,0,4.342227323,2.171113661,0,2.171113661,2.171113661,4.342227323,4.342227323,4.342227323,10.85556831,15.19779563,2.171113661,4.342227323,4.342227323,4.342227323,0,4.342227323,6.513340984,0,2.171113661,0,2.171113661,:
19,71,114.3079555,112.229629,87.28971148,76.89807916,81.05473208,89.36803794,110.1513026,103.9163232,76.89807916,87.28971148,95.60301733,126.7779143,87.28971148,105.9946496,78.97640562,97.68134379,89.36803794,105.9946496,110.1513026,89.36803794,93.52469087,110.1513026,89.36803794,81.05473208,112.229629,124.6995878,103.9163232,105.9946496,135.0912201,145.4828525,68.5847733,97.68134379,105.9946496,97.68134379,97.68134379,99.75967026,105.9946496,68.5847733,105.9946496,116.386282,85.21138501,97.68134379,87.28971148,81.05473208,95.60301733,93.52469087,93.52469087,70.66309977,78.97640562,87.28971148,97.68134379,97.68134379,76.89807916,93.52469087,51.95816159,101.8379967,120.5429349,97.68134379,81.05473208,95.60301733,91.4463644,78.97640562,78.97640562,87.28971148,97.68134379,83.13305855,110.1513026,87.28971148,112.229629,114.3079555,97.68134379,112.229629,85.21138501,72.74142623,78.97640562,91.4463644,145.4828525,97.68134379,76.89807916,87.28971148,83.13305855,99.75967026,97.68134379,89.36803794,93.52469087,85.21138501,95.60301733,72.74142623,105.9946496,97.68134379,89.36803794,108.0729761,78.97640562,108.0729761,93.52469087,78.97640562,116.386282,95.60301733,72.74142623,97.68134379,68.5847733,60.27146745,89.36803794,110.1513026,91.4463644,126.7779143,110.1513026,103.9163232,103.9163232,85.21138501,89.36803794,118.4646084,105.9946496,110.1513026,81.05473208,91.4463644,97.68134379,114.3079555,87.28971148,78.97640562,112.229629,72.74142623,95.60301733,81.05473208,108.0729761,74.81975269,93.52469087,70.66309977,74.81975269,83.13305855,105.9946496,122.6212614,87.28971148,93.52469087,103.9163232,70.66309977,66.50644684,87.28971148,85.21138501,81.05473208,89.36803794,118.4646084,81.05473208,68.5847733,89.36803794,95.60301733,78.97640562,110.1513026,91.4463644,66.50644684,83.13305855,81.05473208,114.3079555,83.13305855,85.21138501,85.21138501,108.0729761,68.5847733,81.05473208,85.21138501,110.1513026,118.4646084,89.36803794,105.9946496,95.60301733,74.81975269,56.11481452,110.1513026,76.89807916,60.27146745,83.13305855,87.28971148,83.13305855,56.11481452,56.11481452,81.05473208,78.97640562,60.27146745,83.13305855,105.9946496,101.8379967,95.60301733,124.6995878,76.89807916,91.4463644,99.75967026,87.28971148,93.52469087,87.28971148,76.89807916,85.21138501,95.60301733,85.21138501,68.5847733,99.75967026,101.8379967,95.60301733,114.3079555,81.05473208,85.21138501,72.74142623,85.21138501,112.229629,85.21138501,70.66309977,72.74142623,78.97640562,91.4463644,91.4463644,83.13305855,83.13305855,101.8379967,66.50644684,83.13305855,70.66309977,116.386282,64.42812037,87.28971148,81.05473208,56.11481452,97.68134379,81.05473208,78.97640562,76.89807916,108.0729761,87.28971148,83.13305855,99.75967026,99.75967026,89.36803794,78.97640562,72.74142623,:
