,Time,CO,CO_square,rh,rh_square,MOS,MOS_square,vocs
303,62070,0.597182715,0.356627196,36.18836952,1309.598089,0.718073362,0.515629353,266.82235
304,62100,0.595238015,0.354308295,35.8122394,1282.516491,0.716972385,0.5140494,274.238
305,62130,0.597146654,0.356584126,36.05790545,1300.172546,0.716121431,0.512829904,264.012
306,62160,0.598144262,0.357776558,36.67490182,1345.048424,0.715623838,0.512117478,264.73915
307,62190,0.59902345,0.358829094,36.91914181,1363.023032,0.717419308,0.514690464,279.8607
308,62220,0.601528675,0.361836747,36.90391434,1361.898893,0.71895965,0.516902978,268.86445
309,62250,0.600704346,0.360845711,36.84673695,1357.682024,0.718423115,0.516131773,278.94735
310,62280,0.5979736,0.357572426,36.79870459,1354.14466,0.716807723,0.513813312,270.90105
311,62310,0.597456769,0.356954591,36.74802188,1350.417112,0.716712777,0.513677205,256.884
312,62340,0.595615392,0.354757696,36.70475629,1347.239134,0.715211577,0.5115276,275.60245
313,62370,0.594265667,0.353151683,36.54164638,1335.29192,0.713674525,0.509331328,264.03555
314,62400,0.591134646,0.34944017,36.31918057,1319.082877,0.711502438,0.50623572,275.4895
315,62430,0.589783677,0.347844786,36.03467997,1298.49816,0.710456777,0.504748832,271.4781
316,62460,0.588192346,0.345970236,35.85825679,1285.81458,0.708522869,0.502004656,277.667
317,62490,0.588889446,0.34679078,36.56938796,1337.320136,0.707040892,0.499906823,262.881
318,62520,0.589046892,0.346976241,36.9193102,1363.035466,0.70682425,0.49960052,263.3732
319,62550,0.590673108,0.34889472,36.94391586,1364.852919,0.708740423,0.502312987,261.46115
320,62580,0.590502431,0.348693121,36.88232547,1360.305932,0.709270477,0.503064609,266.23795
321,62610,0.592096383,0.350578127,36.81678967,1355.476002,0.7091654,0.502915565,266.55825
322,62640,0.591230792,0.34955385,36.77115322,1352.117709,0.709652692,0.503606944,267.39935
323,62670,0.590944746,0.349215693,36.70803042,1347.479497,0.709947131,0.504024928,273.60125
324,62700,0.589880233,0.34795869,36.62789885,1341.602974,0.709167992,0.50291924,268.4741
325,62730,0.588612992,0.346465255,36.41015131,1325.699118,0.708170715,0.501505762,259.26665
326,62760,0.588745215,0.346620929,36.19586173,1310.140406,0.706227192,0.498756847,260.86715
327,62790,0.589838977,0.347910019,36.5211153,1333.791863,0.7052356,0.497357252,256.43025
328,62820,0.591334154,0.349676082,36.72130722,1348.454404,0.7050397,0.497080979,256.2404
329,62850,0.590060115,0.34817094,36.67635608,1345.155096,0.705472392,0.497691296,257.14595
330,62880,0.58989845,0.347980181,36.61138488,1340.393503,0.705278675,0.497418009,259.62715
331,62910,0.590521669,0.348715842,36.56808025,1337.224493,0.705140646,0.497223331,268.30215
332,62940,0.589454362,0.347456444,36.52233913,1333.881255,0.704551708,0.496393109,258.6835
333,62970,0.588288469,0.346083323,36.40683526,1325.457654,0.703084162,0.494327338,255.43485
334,63000,0.587798108,0.345506615,36.06217039,1300.480133,0.700689915,0.490966358,256.65555
335,63030,0.585062525,0.342298158,35.82657952,1283.5438,0.698308617,0.487634924,258.7044
336,63060,0.58445315,0.341585485,35.89010917,1288.099936,0.696937533,0.485721925,265.87995
337,63090,0.586526469,0.344013299,36.4086017,1325.586278,0.695709169,0.484011248,270.7529
338,63120,0.588036069,0.345786419,36.55490871,1336.261351,0.696194731,0.484687103,259.7657
339,63150,0.588733192,0.346606772,36.49298564,1331.738001,0.696647869,0.485318254,267.04785
340,63180,0.589336562,0.347317583,36.42473401,1326.761248,0.696527662,0.485150783,257.5001
341,63210,0.588302125,0.34609939,36.37011686,1322.7854,0.696399758,0.484972623,260.59445
342,63240,0.5881106,0.345874078,36.33019735,1319.883239,0.695580546,0.483832296,254.3484
343,63270,0.588867823,0.346765313,36.20162401,1310.557581,0.694347385,0.482118291,252.90565
344,63300,0.586444731,0.343917422,35.82389788,1283.351659,0.692283692,0.479256711,260.4898
345,63330,0.585596185,0.342922891,35.6876378,1273.607492,0.690692362,0.477055938,247.9509
346,63360,0.586370192,0.343830002,36.21802813,1311.745561,0.689132238,0.474903242,258.9371
347,63390,0.587335983,0.344963557,36.34683385,1321.092331,0.689070342,0.474817936,249.09415
348,63420,0.587223562,0.344831511,36.28848352,1316.854036,0.689975985,0.476066859,242.0537
349,63450,0.587645858,0.345327655,36.22164506,1312.007571,0.690964892,0.477432482,244.0483
350,63480,0.586483192,0.343962535,36.17926384,1308.939132,0.690009646,0.476113312,244.8144
351,63510,0.584538485,0.34168524,36.15895823,1307.47026,0.689744023,0.475746817,246.7168
352,63540,0.584264446,0.341364943,36.1020635,1303.358989,0.688507238,0.474042217,243.783
353,63570,0.582638042,0.339467088,35.98632096,1295.015296,0.686100292,0.47073361,238.62365
354,63600,0.580276485,0.336720799,35.9423679,1291.85381,0.685123838,0.469394674,249.6581
355,63630,0.580286085,0.33673194,35.73868514,1277.253616,0.68497,0.469183901,246.896
356,63660,0.579031285,0.335277229,35.71244859,1275.378985,0.685174308,0.469463832,238.72135
357,63690,0.579867808,0.336246674,36.07327131,1301.280903,0.6856767,0.470152537,246.50055
358,63720,0.581130225,0.337712338,36.1537088,1307.09066,0.685996133,0.470590695,235.69795
359,63750,0.580992823,0.33755266,36.13534527,1305.763178,0.685962785,0.470544942,232.35285
360,63780,0.582266846,0.33903468,36.08034255,1301.791118,0.685818538,0.470347068,238.0481
361,63810,0.580329346,0.33678215,36.03096254,1298.230262,0.6856743,0.470149246,242.527
362,63840,0.579584154,0.335917791,35.98746302,1295.097494,0.684425508,0.468438276,234.99695
363,63870,0.579224,0.335500442,35.94829927,1292.28022,0.683824233,0.467615582,234.79995
364,63900,0.579596383,0.335931968,35.78599488,1280.63743,0.683337267,0.46694982,238.6176
365,63930,0.577723585,0.33376454,35.54730657,1263.611004,0.682393054,0.46566028,237.8884
366,63930,0.577723585,0.33376454,35.54730657,1263.611004,0.682393054,0.46566028,256.0239
367,63960,0.577233215,0.333198185,35.2824877,1244.853939,0.6824147,0.465689823,238.6554
368,63990,0.577435115,0.333431312,35.51074088,1261.012718,0.681597392,0.464575005,232.90675
369,64020,0.579704369,0.336057156,35.89028879,1288.11283,0.681851,0.464920786,234.6886
370,64050,0.582270867,0.339039362,36.0747297,1301.386123,0.683311233,0.466914242,228.38895
371,64080,0.582074531,0.338810759,36.05123483,1299.691533,0.6847404,0.468869415,233.32225
372,64110,0.584072154,0.341140281,36.00921339,1296.663449,0.685756046,0.470261355,225.9599
373,64140,0.584540885,0.341688046,35.98956588,1295.248852,0.684765646,0.46890399,218.7286
374,64170,0.582668292,0.339502339,35.96700801,1293.625665,0.684432731,0.468448163,219.91895
375,64200,0.582379831,0.339166267,35.95150795,1292.510924,0.6835445,0.467233083,233.2896
376,64230,0.581651067,0.338317963,35.91227208,1289.691286,0.682233117,0.465442025,232.46135
377,64260,0.580939923,0.337491194,35.73147533,1276.738329,0.681540892,0.464497988,223.63825
378,64290,0.580370215,0.336829587,35.59727359,1267.165887,0.679923092,0.462295411,219.6625
379,64320,0.579596392,0.335931977,35.71646865,1275.666133,0.679697933,0.461989281,222.13845
380,64350,0.5795385,0.335864873,35.97301639,1294.057908,0.680447154,0.463008329,224.4257
381,64380,0.581680308,0.33835198,36.00505144,1296.363729,0.682272862,0.465496258,227.00905
382,64410,0.581390658,0.338015098,35.97842192,1294.446844,0.683753933,0.467519441,224.11875
383,64440,0.581413508,0.338041667,35.93460048,1291.295511,0.683602192,0.467311957,226.21425
384,64470,0.579992808,0.336391657,35.90441562,1289.127061,0.682820954,0.466244455,226.28485
385,64500,0.579146646,0.335410838,35.88085337,1287.435639,0.681673115,0.464678236,230.2281
386,64530,0.5780457,0.334136831,35.85300155,1285.43772,0.681408692,0.464317806,230.8959
387,64560,0.577669317,0.333701839,35.80879273,1282.269637,0.680347667,0.462872948,230.1944
388,64590,0.576579346,0.332443742,35.68411703,1273.356208,0.678664692,0.460585765,237.51225
389,64620,0.574793292,0.330387329,35.67960593,1273.034279,0.676401485,0.457518968,229.9311
390,64650,0.573524054,0.32892984,35.60938775,1268.028496,0.675656277,0.456511405,222.9748
391,64680,0.573596192,0.329012592,35.77396054,1279.776253,0.675258454,0.455973979,230.3141
392,64710,0.573479208,0.328878402,35.84645663,1284.968453,0.676212275,0.457263041,226.5837
393,64740,0.574007833,0.329484993,35.83282628,1283.991439,0.678110708,0.459834133,221.8498
394,64770,0.574788469,0.330381784,35.78992147,1280.918479,0.678138262,0.459871502,223.2965
395,64800,0.573971192,0.32944293,35.76542441,1279.165583,0.678004831,0.459690551,226.71815
396,64830,0.571562531,0.326683727,35.73596872,1277.059461,0.6783005,0.460091568,230.7007
397,64860,0.573531277,0.328938126,35.72142457,1276.020173,0.677605815,0.459149641,226.08265
398,64890,0.572080733,0.327276365,35.60252083,1267.53949,0.676727908,0.457960662,217.5366
399,64920,0.570442338,0.325404462,35.44058823,1256.035294,0.675659892,0.45651629,224.3685
400,64950,0.572826946,0.32813071,35.48116174,1258.912838,0.675599785,0.456435069,213.746
401,64980,0.573206731,0.328565956,35.55778468,1264.356051,0.676113031,0.45712883,220.5245
402,65010,0.574415908,0.329953635,35.79986703,1281.630479,0.677758446,0.459356511,221.5152
403,65040,0.575603385,0.331319256,35.80161396,1281.755562,0.680420708,0.462972339,220.8142
404,65070,0.576265633,0.33208208,35.74284682,1277.551099,0.682438833,0.465722761,220.33035
405,65100,0.575692331,0.33142166,35.70494404,1274.843029,0.683355815,0.46697517,234.9447
406,65130,0.575860608,0.331615439,35.67819326,1272.933474,0.683550515,0.467241307,225.3053
407,65160,0.575408892,0.331095393,35.66503639,1271.99482,0.683057333,0.466567321,230.33735
408,65190,0.574329362,0.329854216,35.63922595,1270.154427,0.683168308,0.466718937,232.79855
409,65220,0.5726707,0.327951731,35.57341092,1265.467565,0.682682723,0.4660557,217.03155
410,65250,0.571263042,0.326341463,35.59268783,1266.839427,0.682944033,0.466412553,217.5835
411,65280,0.571040877,0.326087683,35.46209461,1257.560154,0.684085369,0.467972792,219.33465
412,65310,0.573180315,0.328535674,35.55760484,1264.343262,0.684849785,0.469019227,218.95825
413,65340,0.573524054,0.32892984,35.59706348,1267.150929,0.686617815,0.471444024,226.7382
414,65370,0.573372623,0.328756165,35.566506,1264.976349,0.687448346,0.472585229,217.23155
415,65400,0.57270315,0.327988898,35.52985133,1262.370335,0.688037775,0.47339598,234.8283
416,65430,0.572435131,0.327681979,35.48865003,1259.444281,0.688236808,0.473669903,224.87275
417,65460,0.571978408,0.327159299,35.45425893,1257.004477,0.688193531,0.473610336,236.5741
418,65490,0.572718769,0.328006789,35.37498773,1251.389757,0.687641854,0.472851319,235.40235
419,65520,0.5699327,0.324823283,35.06019445,1229.217235,0.687085346,0.472086273,233.09505
420,65550,0.569658892,0.324511253,34.93333129,1220.337635,0.687386733,0.472500521,243.77055
421,65580,0.571518267,0.326633129,35.09294917,1231.515082,0.687625042,0.472828198,243.73645
422,65610,0.572067315,0.327261013,35.44690512,1256.483083,0.688536085,0.47408194,234.6878
423,65640,0.574959169,0.330578046,35.52229519,1261.833456,0.690902677,0.477346509,243.95805
424,65670,0.575584154,0.331297118,35.48427555,1259.133812,0.694098592,0.481772856,233.96985
425,65700,0.576302931,0.332125068,35.42497707,1254.929001,0.696831754,0.485574493,242.58335
426,65730,0.576682715,0.332562954,35.37214887,1251.188915,0.698576962,0.488009771,245.9067
427,65760,0.576281292,0.332100127,35.33606622,1248.637576,0.698343792,0.487684051,250.4827
428,65790,0.574269254,0.329785176,35.2963604,1245.833058,0.697512069,0.486523087,252.1235
429,65820,0.574721177,0.330304431,35.11346021,1232.955088,0.696223608,0.484727312,249.5818
430,65850,0.573836554,0.329288391,34.79289825,1210.545768,0.695433915,0.483628331,249.0695
431,65880,0.573841385,0.329293935,34.79436857,1210.648084,0.695131062,0.483207193,253.4011
432,65910,0.575619808,0.331338164,35.29635674,1245.832799,0.694052108,0.481708329,256.1205
433,65940,0.576390658,0.332226191,35.46132369,1257.505478,0.694102892,0.481778824,253.88905
434,65970,0.578199531,0.334314697,35.39688242,1252.939285,0.695336577,0.483492955,265.102
435,66000,0.578762054,0.334965515,35.33227871,1248.369919,0.695481985,0.483695191,253.5673
436,66030,0.5789207,0.335149177,35.27887654,1244.59913,0.6946695,0.482565714,252.4247
437,66060,0.580050508,0.336458591,35.24789511,1242.41411,0.694627431,0.482507268,267.802
438,66090,0.579893258,0.336276191,35.22625757,1240.889222,0.694276067,0.482019257,262.593
439,66120,0.579572123,0.335903846,35.20288437,1239.243068,0.692986792,0.480230694,269.169
440,66150,0.578829346,0.335043412,35.14588295,1235.233088,0.691741631,0.478506484,273.23335
441,66180,0.577406254,0.333397982,34.86289459,1215.421419,0.689433915,0.475319124,271.5471
442,66210,0.574536085,0.330091713,34.6423605,1200.093141,0.687042108,0.472026858,257.5672
443,66240,0.576080758,0.33186904,34.89326618,1217.540024,0.685694042,0.470176319,266.87205
444,66270,0.577305323,0.333281436,35.28057767,1244.719161,0.685319731,0.469663133,265.4431
445,66300,0.576286085,0.332105651,35.28639687,1245.129804,0.685538492,0.469963024,256.67025
446,66330,0.577329369,0.333309201,35.22648225,1240.905052,0.687040892,0.472025188,267.0002
447,66360,0.577913485,0.333983996,35.16522844,1236.593291,0.686622638,0.471450648,265.3118
448,66390,0.57557295,0.331284221,35.12671211,1233.885904,0.686214883,0.470890866,254.18125
449,66420,0.5752266,0.330885641,35.08868005,1231.215468,0.685468758,0.469867419,267.8873
450,66450,0.573947123,0.3294153,35.06283655,1229.402507,0.684108208,0.46800404,263.67835
451,66480,0.573194746,0.328552217,35.0443072,1228.103467,0.6823534,0.465606162,244.63995
452,66510,0.572247608,0.327467325,34.97728898,1223.410745,0.681161085,0.463980423,253.3624
453,66540,0.570644238,0.325634847,34.90433978,1218.312936,0.679580562,0.46182974,258.40345
454,66570,0.570000031,0.324900035,34.92670398,1219.874651,0.678634623,0.460544952,243.67935
455,66600,0.569098975,0.323873643,34.68207529,1202.846347,0.67837115,0.460187417,249.33225
456,66630,0.5665505,0.320979469,34.67001192,1202.009727,0.677718792,0.459302761,244.79825
457,66660,0.5676106,0.322181793,34.94030382,1220.824831,0.677596208,0.459136621,251.2067
458,66690,0.569884631,0.324768492,35.02786973,1226.951658,0.6792332,0.46135774,238.56525
459,66720,0.571699538,0.326840362,35.0267716,1226.874729,0.680495208,0.463073728,238.1991
460,66750,0.573304725,0.328678308,35.01128848,1225.790321,0.68025785,0.462750742,257.2854
461,66780,0.570929717,0.325960741,34.9810512,1223.673943,0.67938545,0.46156459,246.371
462,66810,0.5704255,0.325385251,34.94522686,1221.16888,0.679262038,0.461396917,244.2828
463,66840,0.5709784,0.326016333,34.92534655,1219.779832,0.678431515,0.460269321,247.56115
464,66870,0.569413469,0.324231699,34.92597988,1219.824071,0.676685138,0.457902777,245.63805
465,66900,0.568052915,0.322684115,34.91726554,1219.215433,0.675080569,0.455733775,233.12165
466,66930,0.5669167,0.321394545,34.89443192,1217.621379,0.673431025,0.453509345,242.9304
467,66960,0.564442338,0.318595153,34.81418465,1212.027453,0.672227208,0.451889419,237.55345
468,66990,0.564271677,0.318402525,34.8031481,1211.259118,0.670051708,0.448969291,241.0123
469,67020,0.563586554,0.317629804,34.87465677,1216.241685,0.669439938,0.448149831,246.3899
470,67050,0.5631707,0.317161237,34.88384124,1216.88238,0.669027669,0.447598022,237.6684
471,67080,0.562598585,0.316517167,34.86557255,1215.608149,0.669079354,0.447667182,245.4668
472,67110,0.56438545,0.318530936,34.86043754,1215.250106,0.669906283,0.448774428,245.67605
473,67140,0.563038477,0.317012326,34.85677531,1214.994785,0.669115415,0.447715439,229.78405
474,67170,0.563619825,0.317667307,34.83178084,1213.252956,0.668209667,0.446504159,226.71565
475,67200,0.561009638,0.314731814,34.82758873,1212.960937,0.666968769,0.444847339,234.8167
476,67230,0.561283677,0.315039366,34.8044594,1211.350394,0.666068531,0.443647288,237.355
477,67260,0.559264438,0.312776712,34.76489815,1208.598143,0.664340192,0.441347891,232.33875
478,67290,0.557809917,0.311151903,34.67760682,1202.536415,0.663479192,0.440204638,226.80805
479,67320,0.557189931,0.310460619,34.62480887,1198.877389,0.662030085,0.438283833,222.041
480,67350,0.557086562,0.310345437,34.68508992,1203.055463,0.661841385,0.438034018,231.2096
481,67380,0.555536077,0.308620333,34.75524888,1207.927324,0.661216362,0.437207077,232.7095
482,67410,0.556771662,0.309994683,34.76665055,1208.719991,0.662244023,0.438567146,229.162
483,67440,0.558257825,0.311651799,34.75335144,1207.795436,0.663177117,0.439803888,228.286
484,67470,0.558399062,0.311809512,34.71934669,1205.433035,0.663700731,0.44049866,228.56095
485,67500,0.557716354,0.311047531,34.69089081,1203.457905,0.663439931,0.440152542,229.7365
486,67530,0.559199546,0.312704132,34.67933142,1202.656028,0.663628631,0.44040296,217.4302
487,67560,0.559687531,0.313250132,34.68316108,1202.921662,0.663805308,0.440637487,223.00795
488,67590,0.559414108,0.312944145,34.60885153,1197.772604,0.6642422,0.4412177,225.27925
489,67620,0.558065117,0.311436674,34.39063111,1182.715508,0.664302108,0.441297291,221.6789
490,67650,0.557449554,0.310750005,34.1824641,1168.440852,0.664365415,0.441381405,220.7846
491,67680,0.558463977,0.311882014,34.49084941,1189.618693,0.664149069,0.441093986,219.47265
492,67710,0.559745223,0.313314715,34.76692022,1208.738741,0.664460346,0.441507552,209.2886
493,67740,0.562264462,0.316141325,34.76265087,1208.441895,0.665715177,0.443176697,213.7497
494,67770,0.562425492,0.316322434,34.71682881,1205.258203,0.666283692,0.443933959,219.583
495,67800,0.5620912,0.315946517,34.67793395,1202.559103,0.666473992,0.444187582,217.2442
496,67830,0.561557708,0.315347059,34.65478672,1200.954243,0.667000023,0.444889031,218.98475
497,67860,0.562466377,0.316368425,34.62192954,1198.678005,0.666105785,0.443696916,213.8327
498,67890,0.5621635,0.316027801,34.59346581,1196.707877,0.666173108,0.443786609,216.21415
499,67920,0.560973585,0.314691363,34.57765096,1195.613946,0.666027662,0.443592846,211.9243
500,67950,0.559260467,0.31277227,34.50479176,1190.580654,0.666299517,0.443955046,210.97845
501,67980,0.559911092,0.313500431,34.44559623,1186.499099,0.6661659,0.443777006,227.3689
502,68010,0.560766862,0.314459473,34.47623078,1188.610489,0.666819731,0.444648553,204.9638
503,68040,0.55883855,0.312300525,34.53781708,1192.860809,0.667505225,0.445563225,216.2835
504,68070,0.559627423,0.313182853,34.57477969,1195.41539,0.669162308,0.447778194,213.90095
505,68100,0.560742808,0.314432496,34.57165178,1195.199107,0.671369023,0.450736365,218.2234
506,68130,0.56238285,0.31627447,34.5541721,1193.990809,0.672851592,0.452729264,210.83605
507,68160,0.562062515,0.315914271,34.55538335,1194.074518,0.674009662,0.454289024,217.0931
508,68190,0.561762062,0.315576614,34.54235905,1193.174569,0.674188731,0.454530445,217.7194
509,68220,0.561867808,0.315695433,34.54137648,1193.106689,0.673525262,0.453636278,224.7495
510,68250,0.559447131,0.312981092,34.50717663,1190.745239,0.672162285,0.451802137,218.29765
511,68280,0.5581016,0.311477396,34.48279801,1189.063359,0.670277375,0.449271759,217.0861
512,68310,0.558245215,0.31163772,34.50069081,1190.297666,0.668962762,0.447511176,218.40995
513,68340,0.557826954,0.31117091,34.47089202,1188.242397,0.668570946,0.44698711,222.59285
514,68370,0.558264446,0.311659192,34.54305247,1193.222474,0.669501254,0.448231929,222.5722
515,68400,0.558454362,0.311871274,34.56261705,1194.574497,0.670408677,0.449447794,224.3491
516,68430,0.558865408,0.312330544,34.5527627,1193.89341,0.671356992,0.450720211,225.0292
517,68460,0.5601449,0.313762309,34.54468167,1193.335032,0.671875027,0.451416052,232.31585
518,68490,0.5588534,0.312317123,34.54631061,1193.447577,0.671640646,0.451101158,235.90325
519,68520,0.558336554,0.311739707,34.52281258,1191.824589,0.670328154,0.449339834,227.0639
520,68550,0.557298108,0.310581181,34.51468127,1191.263223,0.668700746,0.447160688,244.54535
521,68580,0.556548108,0.309745796,34.5281856,1192.195601,0.6680938,0.446349326,233.5484
522,68610,0.556375015,0.309553158,34.53671399,1192.784613,0.667580562,0.445663806,226.2574
523,68640,0.555658875,0.308756785,34.51580099,1191.340518,0.666996117,0.44488382,235.6625
524,68670,0.555430292,0.30850281,34.46186448,1187.620103,0.666445931,0.444150179,234.16625
525,68700,0.553661069,0.30654058,34.50632612,1190.686542,0.665030069,0.442264993,222.50185
526,68730,0.555173092,0.308217162,34.39777438,1183.206882,0.665087769,0.442341741,228.5354
527,68760,0.554488015,0.307456959,34.39083203,1182.729327,0.665570938,0.442984674,226.7021
528,68790,0.555138042,0.308178245,34.52175896,1191.751842,0.666016933,0.443578555,229.0147
529,68820,0.555242815,0.308294584,34.56932616,1195.038311,0.667013246,0.444906671,223.20005
530,68850,0.556317725,0.309489411,34.57210628,1195.230533,0.667924517,0.44612316,238.403
531,68880,0.556903877,0.310141928,34.5439527,1193.284668,0.668974792,0.447527273,224.87
532,68910,0.556605792,0.309810008,34.52796154,1192.180128,0.6692825,0.447939065,228.67825
533,68940,0.557206754,0.310479367,34.51520457,1191.299347,0.668775277,0.447260371,232.51855
534,68970,0.558098992,0.311474484,34.50551685,1190.630693,0.668096383,0.446352777,225.00795
535,69000,0.555509638,0.308590958,34.50540712,1190.62312,0.667694746,0.445816274,229.1024
536,69030,0.554377446,0.307334353,34.48894731,1189.487487,0.665274077,0.442589597,223.19615
537,69060,0.554591362,0.307571578,34.47558508,1188.565966,0.663319738,0.439993075,231.6438
538,69090,0.554932723,0.307950327,34.42007438,1184.741521,0.6624808,0.43888081,228.07315
539,69120,0.553067725,0.305883908,34.26331113,1173.974489,0.662022167,0.438273349,237.4172
540,69150,0.552391846,0.305136752,34.08798257,1161.990556,0.662126238,0.438411156,230.8178
541,69180,0.552165877,0.304887156,33.87185258,1147.302397,0.662421915,0.438802794,229.00185
542,69210,0.552213946,0.304940242,34.24475574,1172.703296,0.662775262,0.439271047,238.36285
543,69240,0.555406262,0.308476115,34.57644485,1195.530539,0.663979592,0.440868899,222.41455
544,69270,0.556330742,0.309503894,34.59485672,1196.804111,0.666296917,0.443951581,223.22425
545,69300,0.557919283,0.311273927,34.55616951,1194.128851,0.669541692,0.448286077,228.49765
546,69330,0.558473585,0.311892745,34.53519438,1192.679651,0.671953162,0.451521051,228.9649
547,69360,0.560105792,0.313718499,34.5204011,1191.658092,0.673274054,0.453297952,230.2525
548,69390,0.5611106,0.314845105,34.50395004,1190.522569,0.674377438,0.45478493,219.32595
549,69420,0.561197169,0.314942263,34.48158719,1188.979855,0.674514454,0.454969748,216.80255
550,69450,0.560389446,0.314036331,34.4799147,1188.864517,0.673554092,0.453675115,229.47685
551,69480,0.559333342,0.312853787,34.48267495,1189.054872,0.672045583,0.451645266,217.311
552,69510,0.558634638,0.312072659,34.46643825,1187.935365,0.670365415,0.44938979,230.8457
553,69540,0.555855785,0.308975653,34.42569108,1185.128207,0.669306515,0.447971212,215.46895
554,69570,0.556576938,0.309777888,34.26774536,1174.278372,0.667742831,0.445880488,219.35325
555,69600,0.554954369,0.307974352,34.12559803,1164.556441,0.666335377,0.444002835,221.72675
556,69630,0.556257833,0.309422777,34.18998309,1168.954944,0.666063833,0.44364103,222.34475
557,69660,0.557007223,0.310257047,34.4764898,1188.628349,0.664991623,0.442213859,225.63635
558,69690,0.557002415,0.310251691,34.554475,1194.011743,0.666132238,0.443732159,228.97435
559,69720,0.559049508,0.312536353,34.5300954,1192.327489,0.667087275,0.445005432,237.4212
560,69750,0.560319723,0.313958192,34.50084904,1190.308584,0.667776477,0.445925423,221.4299
561,69780,0.5595409,0.313086019,34.48417183,1189.158107,0.667301738,0.44529161,232.80855
562,69810,0.559903675,0.313492125,34.46408704,1187.773296,0.666257833,0.4438995,237.69645
563,69840,0.558622623,0.312059235,34.45564707,1187.191615,0.665127446,0.44239452,244.936
564,69870,0.557483192,0.31078751,34.43703128,1185.909124,0.663234392,0.439879859,228.72965
565,69900,0.557052915,0.310307951,34.42497869,1185.079158,0.661800515,0.437979922,225.96695
566,69930,0.555189938,0.308235868,34.41864739,1184.643288,0.659168285,0.434502827,226.2019
567,69960,0.554230815,0.307171797,34.41206545,1184.190249,0.658733192,0.433929419,220.4205
568,69990,0.553822925,0.306719832,34.41096053,1184.114205,0.658975292,0.434248435,220.3554
569,70020,0.555935115,0.309063853,34.39709519,1183.160158,0.658806508,0.434026015,228.4203
570,70050,0.554699554,0.307691595,34.37449329,1181.605789,0.658474777,0.433589032,226.67155
571,70080,0.553920692,0.306828133,34.36350161,1180.850243,0.657639438,0.432489631,227.6887
572,70110,0.552898458,0.305696705,34.35984194,1180.598738,0.656976583,0.431618231,224.0065
573,70140,0.551500023,0.304152275,34.331872,1178.677435,0.655647869,0.429874128,224.08275
574,70170,0.550945342,0.30354077,34.03916505,1158.664757,0.655024758,0.429057434,216.79505
575,70200,0.549889462,0.30237842,33.71167748,1136.477198,0.654158685,0.427923585,233.3586
576,70230,0.548781285,0.301160898,33.55652677,1126.040489,0.654175485,0.427945565,224.34335
577,70260,0.549264446,0.301691432,33.43954239,1118.202995,0.654127446,0.427882716,218.0869
578,70290,0.550997615,0.303598372,34.0041445,1156.281843,0.653558923,0.427139266,211.97095
579,70320,0.552085967,0.304798915,34.47376192,1188.440261,0.653681025,0.427298882,212.83935
580,70350,0.553355785,0.306202624,34.61789483,1198.398642,0.654527677,0.42840648,209.244
581,70380,0.555007223,0.308033018,34.58161975,1195.888425,0.656564931,0.431077508,217.67835
582,70410,0.556170692,0.309325839,34.52308345,1191.843291,0.6583546,0.433430779,208.69475
583,70440,0.555817338,0.308932914,34.48241658,1189.037053,0.658087754,0.433079492,218.1115
584,70470,0.555070333,0.308103075,34.43574658,1185.820642,0.6574349,0.432220648,230.12425
585,70500,0.556132231,0.309283058,34.41204624,1184.188927,0.656488015,0.430976514,218.4274
586,70530,0.555091167,0.308126203,34.39422819,1182.962933,0.655000025,0.429025033,217.98505
587,70560,0.552670708,0.305444911,34.36275647,1180.799032,0.653592585,0.427183267,215.851
588,70590,0.5512861,0.303916364,34.33863492,1179.141848,0.652941162,0.42633216,208.3677
589,70620,0.551048115,0.303654025,34.32284379,1178.057606,0.651430315,0.424361456,207.39665
590,70650,0.548117217,0.300432483,34.31143541,1177.2746,0.650585983,0.423262122,213.838
591,70680,0.549947146,0.302441864,34.25383694,1173.325345,0.650316138,0.42291108,212.07645
592,70710,0.548237992,0.300564896,34.04626692,1159.148291,0.649012069,0.421216666,200.76705
593,70740,0.549079354,0.301488137,33.86527917,1146.857133,0.649680308,0.422084502,212.9479
594,70770,0.548600977,0.300963032,34.27281473,1174.62583,0.650126231,0.422664116,216.31095
595,70800,0.5507356,0.303309701,34.37029712,1181.317324,0.651506038,0.424460118,205.30465
596,70830,0.552106792,0.304821909,34.37441053,1181.600099,0.652834667,0.426193102,213.4504
597,70860,0.553528862,0.306394201,34.35890778,1180.534544,0.652842577,0.42620343,195.944
598,70890,0.552620223,0.305389111,34.34442404,1179.539463,0.651330538,0.42423147,216.0318
599,70920,0.553120223,0.305941981,34.32627715,1178.293303,0.652125038,0.425267066,187.8751
600,70950,0.553294283,0.306134564,34.30572165,1176.882538,0.652049517,0.425168572,222.28475
601,70980,0.551793269,0.304475812,34.30874039,1177.089667,0.651830554,0.424883071,213.93565
602,71010,0.5513021,0.303934005,34.30994768,1177.17251,0.651243533,0.42411814,207.8173
603,71040,0.550137046,0.30265077,34.29809965,1176.359639,0.650638262,0.423330147,197.2408
604,71070,0.550963977,0.303561304,34.28747594,1175.631007,0.650219977,0.422786018,211.24325
605,71100,0.549519246,0.301971402,34.05682851,1159.867568,0.6496671,0.422067341,203.12865
606,71130,0.548187531,0.300509569,33.42453835,1117.199764,0.6493005,0.421591139,202.93505
