,MOSx/NO2_ave1,MOSx/NO2_ave2,MOSx/NO_ave1,MOSx/NO_ave2,MOSx/CO_ave1,MOSx/CO_ave2,MOSx/O3_ave1,MOSx/O3_ave2,MOSx/HIH1_Av,MOSx/LM65T1_Av,MOScx/NO2_ave1,MOScx/NO2_ave2,MOScx/NO_ave1,MOScx/NO_ave2,MOScx/CO_ave1,MOScx/CO_ave2,MOScx/O3_ave1,MOScx/O3_ave2,MOScx/HIH1_Av,MOScx/LM65T1_Av,MOSbx/NO2_ave1,MOSbx/NO2_ave2,MOSbx/NO_ave1,MOSbx/NO_ave2,MOSbx/CO_ave1,MOSbx/CO_ave2,MOSbx/O3_ave1,MOSbx/O3_ave2,MOSbx/HIH1_Av,MOSbx/LM65T1_Av
0,-0.16215214617757157,0.116122816153303,-0.014645827397553235,-0.2863042219098287,0.6313448280488211,-0.24358806956139795,-0.2966338068831729,0.054289737860209145,0.12247142193233601,0.17582604679054212,-0.01950971882606763,0.3294234628663194,-0.013819169685979701,-0.42665760179467344,0.7790687111502148,-0.23181230985210718,-0.3110162777350519,0.22017381337295175,0.37242759258380653,0.19433769740698872,-0.06032821059552186,0.15177825740675302,0.06279831558313673,-0.24920365330822375,0.6759855341741193,-0.14283636195844343,-0.24518477674379074,0.0728138319999699,0.15113153842293875,0.0923545223441761
1,-0.1732040891375182,0.13492087217690504,-0.0525389211751445,-0.3415335566512416,0.6497301428862126,-0.29074984282540667,-0.31604161123367724,0.081349442532719,0.1545584488475822,0.23752595954570976,0.11952928580873186,0.42971556573100195,0.0698915903946733,-0.4081340093660775,0.8191236337050447,-0.1511394373952378,-0.2588504066633527,0.2847397794865639,0.4628624560364803,0.11721115537895573,-0.06578387330510697,0.15583423088834167,0.056465636373800726,-0.2551809072785712,0.6852310815717956,-0.14148298494511352,-0.25644231994467853,0.07773544438358507,0.15524207670542461,0.1053516517194566
2,-0.13578238819915758,0.1029017515054878,0.018423011091269842,-0.25285698109332894,0.6168523302912692,-0.2189015394200594,-0.2573031153382525,0.03980391021239298,0.0903279883380285,0.1499711216094385,0.12801145309547518,0.3690177558422659,0.10079614795380831,-0.34829812168479574,0.8074943834751038,-0.08695127968237205,-0.22656170130248224,0.23623154017675224,0.39779518381950874,0.0587457920557089,-0.036372603910125645,0.1583718634148195,0.09238440884957598,-0.22531874058252255,0.6682766853834036,-0.12849971877531902,-0.23055188788582381,0.07529629715167957,0.15542957575806057,0.06619833054700988
3,0.20301756058775583,0.3432876371930029,0.22201931036251307,-0.22264325741014096,0.7502250651672738,-0.011282315219016736,-0.15013085832855882,0.194495047658007,0.32198166987094706,-0.05685659687455135,-0.1018697601849733,0.25503009380544905,-0.059522637246966735,-0.419715378637908,0.7274485540223616,-0.27581151054188435,-0.32894693894978294,0.16823265356376088,0.2993455186403258,0.22379468572111164,0.08657654450667975,0.2633188924617931,0.14856418284029446,-0.24035855291884828,0.7469369575109579,-0.05618876172733618,-0.20397774368517313,0.1510505925705741,0.2568248351543612,0.03418570263255695
4,-0.20583122497220918,0.09100271693578767,-0.06943393118202912,-0.31991357271831294,0.6091212922628199,-0.2941271789693421,-0.30337874293770056,0.04965337529992052,0.1035765688255138,0.24498705163667991,-0.07269667248103871,0.26203475874218873,-0.0342132610579696,-0.4033473474356865,0.7334174874616403,-0.2544425303747843,-0.307892333222137,0.17006508859462327,0.30157883733809565,0.19873992451370617,-0.11106724516993904,0.1116167679993121,0.04216937659268044,-0.23929095946286932,0.6412467879411955,-0.16999316476438384,-0.25868662956522487,0.04574662292868601,0.10938636494663435,0.11738815256740541
5,-0.1263947778797447,0.15283842681714455,-0.0002963076095678304,-0.29293998265159926,0.6486476400937071,-0.22694506672738868,-0.28685288013513816,0.07716316964454598,0.15610289325885843,0.15932905993689647,-0.12033047543439214,0.2384816234925921,-0.06835663158233701,-0.41591602035533626,0.715478467388528,-0.28444089599173766,-0.3310216452617541,0.15670579783259733,0.2812591032286935,0.2333565258789797,-0.22075625142196015,0.014749702648761352,-0.032075218916961634,-0.23944996033345944,0.5663440079272017,-0.23092777003326456,-0.2799763602787655,-0.016019847167535992,0.01495212862989775,0.17991064704339038
6,-0.13967720984975973,0.15784368298087317,-0.00834530766247678,-0.3093631394075175,0.6548244691248977,-0.24893877587562774,-0.3088696677736349,0.08576722836198586,0.17005347944648372,0.1804699239452677,-0.06706612168820966,0.28849360858468004,-0.04863043576133664,-0.429746677364111,0.7499742474276722,-0.26259385933324486,-0.3174332096955628,0.19331999521672635,0.3326468689467711,0.2197657628400191,-0.13921451445788555,0.10540418673206885,0.003521111419380526,-0.27039173426880103,0.6362656441876949,-0.2087891051648169,-0.2715914890845968,0.04616425841585689,0.11111080600462252,0.1510788382462011
7,-0.166611002465186,0.13454142102370353,-0.04018452815018275,-0.3231079632606304,0.6399166438712265,-0.28205700344763435,-0.303585347848709,0.0751757937673813,0.14882006061491745,0.21552235999657332,0.014597666543461849,0.3430825282249976,0.015893269698856512,-0.4053884936084029,0.7765610751420938,-0.2092553107500874,-0.28842036487843575,0.22466821311783916,0.3776303524111749,0.16280060959443782,-0.09285987772970541,0.12530535428030654,0.04570713213102856,-0.24546203169923775,0.6522279206889355,-0.16400185588232016,-0.2490961575135317,0.05406858676525001,0.12195249830248646,0.10784884500372485
